rank,config,cum_return,positions,pos_per_week,net_per_pos,raw_per_week,cap_feasible_wk,weekly_sd,nw_t_vs_baseline,weeks_won_vs_baseline,mtm_marked_pct,open_at_horizon_frac
685,eb_shrinkage_skill|none|policy_knockout_backfill|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,-3196.806302208691,43924,1830.1666666666667,-0.07278040028705698,-133.2002625920288,-42.794875368789505,2529.8158252135213,-0.18089756135664334,12,0.9973135415718059,0.014616155177124123
686,gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-1033.3673517334287,143,5.958333333333333,-7.226345117016984,-43.05697298889286,-43.05697298889286,133.63013900495852,-2.3065073130351985,5,0.993006993006993,0.16083916083916083
687,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-1033.3673517334287,143,5.958333333333333,-7.226345117016984,-43.05697298889286,-43.05697298889286,133.63013900495852,-2.3065073130351985,5,0.993006993006993,0.16083916083916083
688,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-1033.3673517334287,143,5.958333333333333,-7.226345117016984,-43.05697298889286,-43.05697298889286,133.63013900495852,-2.3065073130351985,5,0.993006993006993,0.16083916083916083
689,gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-1033.3673517334287,143,5.958333333333333,-7.226345117016984,-43.05697298889286,-43.05697298889286,133.63013900495852,-2.3065073130351985,5,0.993006993006993,0.16083916083916083
690,t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.75,-1033.3673517334287,143,5.958333333333333,-7.226345117016984,-43.05697298889286,-43.05697298889286,133.63013900495852,-2.3065073130351985,5,0.993006993006993,0.16083916083916083
691,t_stat_baseline|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1079.7568817332028,180,7.5,-5.998649342962238,-44.98987007221678,-44.98987007221678,127.78589158667164,-0.7547198799438853,11,1.0,0.15
692,t_stat_baseline|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1110.5068817332028,180,7.5,-6.169482676295571,-46.27112007221678,-46.27112007221678,127.39330067556195,-0.7916054620996394,11,1.0,0.15
693,gu_koenker_npmle|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,-1156.660601259709,4327,180.29166666666666,-0.26731236451576357,-48.19419171915454,-48.19419171915454,546.0188972872653,-0.3191497374141054,12,0.9748093367229027,0.07603420383637624
694,gu_koenker_npmle|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1175.1454455333326,101,4.208333333333333,-11.635103421122105,-48.964393563888855,-48.964393563888855,135.559427076796,-0.9184211866803353,12,1.0,0.2079207920792079
695,eb_shrinkage_skill|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1175.1454455333326,101,4.208333333333333,-11.635103421122105,-48.964393563888855,-48.964393563888855,135.559427076796,-0.9184211866803353,12,1.0,0.2079207920792079
696,t_stat_baseline|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1175.1454455333326,101,4.208333333333333,-11.635103421122105,-48.964393563888855,-48.964393563888855,135.559427076796,-0.9184211866803353,12,1.0,0.2079207920792079
697,gu_koenker_npmle|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,-1182.160601259709,4327,180.29166666666666,-0.2732055930805891,-49.25669171915454,-49.256691719154546,546.1616036362233,-0.3304166541277367,12,0.9748093367229027,0.07603420383637624
698,t_stat_baseline|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1193.8954455333326,101,4.208333333333333,-11.820746985478541,-49.745643563888855,-49.745643563888855,135.0832475470069,-0.9434975510382723,12,1.0,0.2079207920792079
699,eb_shrinkage_skill|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1193.8954455333326,101,4.208333333333333,-11.820746985478541,-49.745643563888855,-49.745643563888855,135.0832475470069,-0.9434975510382723,12,1.0,0.2079207920792079
700,gu_koenker_npmle|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1193.8954455333326,101,4.208333333333333,-11.820746985478541,-49.745643563888855,-49.745643563888855,135.0832475470069,-0.9434975510382723,12,1.0,0.2079207920792079
701,proxy_clv|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1228.422693400683,1020,42.5,-1.2043359739222383,-51.18427889169513,-51.18427889169513,354.7367388420362,-0.5956082580951011,10,0.9764705882352942,0.04411764705882353
702,proxy_clv|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,-1300.9432513685306,2398,99.91666666666667,-0.5425117812212388,-54.20596880702211,-54.20596880702211,292.4554768224553,-0.6646574127347555,12,0.9587155963302753,0.11759799833194329
703,proxy_clv|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1301.1726934006829,1020,42.5,-1.2756595033340028,-54.21552889169512,-54.21552889169512,354.6644335174891,-0.6508624651637255,10,0.9764705882352942,0.04411764705882353
704,proxy_clv|deflated_sharpe|policy_knockout_backfill|ttr72.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,-1319.6932513685306,2398,99.91666666666667,-0.5503307970677775,-54.98721880702211,-54.98721880702211,292.7826361992482,-0.6768961400517515,12,0.9587155963302753,0.11759799833194329
705,proxy_clv|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1343.2672413714142,1015,42.291666666666664,-1.3234160013511471,-55.96946839047559,-55.96946839047559,360.3735459282147,-0.6636237713993652,11,0.9763546798029556,0.04334975369458128
706,gu_koenker_npmle|none|policy_knockout_backfill|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,-5120.936433230905,53206,2216.9166666666665,-0.09624734866802438,-213.37235138462106,-56.59344101679834,2580.763982834985,-0.36680747478629744,14,0.9985527947975792,0.010882231327293915
707,gu_koenker_npmle|none|policy_knockout_backfill|ttr24.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.75,-5139.686433230905,53206,2216.9166666666665,-0.09659975253225021,-214.15360138462106,-56.800654488963126,2581.3164253230834,-0.36824401312063393,14,0.9985527947975792,0.010882231327293915
708,gu_koenker_npmle|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1366.1559627674997,247,10.291666666666666,-5.530995800678136,-56.923165115312486,-56.92316511531248,151.2829803143608,-1.8276748885644027,10,1.0,0.05263157894736842
709,eb_shrinkage_skill|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-1366.1559627674997,247,10.291666666666666,-5.530995800678136,-56.923165115312486,-56.92316511531248,151.2829803143608,-1.8276748885644027,10,1.0,0.05263157894736842
710,gu_koenker_npmle|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1408.1559627674997,247,10.291666666666666,-5.701036286508096,-58.673165115312486,-58.67316511531248,151.1421573817721,-1.9137173902149542,10,1.0,0.05263157894736842
711,eb_shrinkage_skill|deflated_sharpe|policy_hybrid_displacement|ttr24.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-1408.1559627674997,247,10.291666666666666,-5.701036286508096,-58.673165115312486,-58.67316511531248,151.1421573817721,-1.9137173902149542,10,1.0,0.05263157894736842
